memberId,lastTransactionUtcTs,lastTransactionType,lastTransactionPointsBought,lastTransactionRevenueUSD
3E883649,2020-09-15 10:49:49,buy,1000,0.5882352941176471
A1863609,2023-09-28 03:19:10,gift,7000,10.0
E7B82148,2019-06-25 18:14:57,buy,2200,1.375
CB819F1C,2022-07-12 16:24:25,buy,500,5.0
268173C7,2019-06-01 07:55:50,gift,8600,21.5
974B5539,,,,
D6707AE8,2022-05-07 21:45:25,gift,7200,4.5
68415BA5,2019-09-26 15:19:03,buy,9400,10.444444444444445
93AE9436,,,,
2085BB17,2020-08-09 05:32:47,redeem,-8300,0.0
92DC309C,2019-07-04 00:03:30,gift,600,2.0
C677471E,2023-11-10 11:07:46,gift,9200,13.142857142857142
651B28B4,2020-05-22 00:39:32,gift,7600,6.333333333333333
CB7F15B2,2023-05-15 12:33:31,buy,1900,3.1666666666666665
833ED870,2022-10-13 07:33:26,redeem,-2000,0.0
2567D20E,2020-08-01 16:52:40,buy,4300,10.75
1F89BD35,2021-12-01 00:40:38,redeem,-2100,0.0
BBB600FB,2021-12-07 16:27:40,buy,8800,7.333333333333333
58B6CADE,2021-08-27 23:37:07,redeem,-1400,0.0
96A0C37F,2020-08-11 10:54:58,gift,4100,3.1538461538461537
B849829C,2021-02-22 08:17:20,gift,2200,1.375
E6CC08BA,2022-05-19 05:45:19,redeem,-2500,0.0
FEF48449,2019-10-25 07:56:29,gift,6000,3.3333333333333335
8320B2B3,2020-12-15 03:26:47,gift,2000,1.3333333333333333
BE4B1889,2021-04-09 07:34:34,gift,8000,4.705882352941177
9857F1CD,2021-05-29 18:20:16,gift,1000,2.5
39269E8A,2023-01-18 03:33:20,gift,10000,33.333333333333336
6902D348,2022-03-02 09:02:48,gift,2300,1.7692307692307692
1DAB7B91,2020-08-06 12:53:38,redeem,-6300,0.0
D70B88C5,2020-06-19 11:07:35,buy,5200,3.25
FB65DE77,2020-07-28 14:44:40,gift,4700,3.1333333333333333
819EF521,2022-10-14 18:01:28,buy,9400,94.0
FC303836,2023-05-15 17:04:20,redeem,-9000,0.0
F04010D8,2022-09-16 23:13:58,buy,7000,35.0
4685BB4D,2021-12-05 08:09:59,buy,9300,5.8125
1ACD6205,2023-08-07 20:04:47,buy,3300,1.736842105263158
D30C007C,2020-05-20 07:41:13,redeem,-6200,0.0
A83237C1,2019-09-06 18:10:34,buy,1300,1.0833333333333333
666B322A,2021-04-13 08:10:20,buy,800,0.42105263157894735
292A751B,2022-10-05 10:33:00,gift,9300,4.894736842105263
02681B5A,2023-11-09 02:05:50,buy,200,0.1
18B016AB,2019-08-24 15:19:01,buy,7800,3.9
D5F07DA4,2021-02-24 11:50:17,redeem,-3700,0.0
3D7351AC,2019-07-23 04:17:57,redeem,-2800,0.0
56BA6C12,2020-12-23 22:51:55,gift,4900,4.083333333333333
A4CB5752,2019-10-02 01:52:39,buy,6700,4.1875
A5D378FA,2023-01-08 07:32:22,buy,7200,5.142857142857143
190F7BF0,2022-01-31 02:35:55,buy,3600,4.5
1073F799,2021-12-04 11:18:55,buy,8800,7.333333333333333
B3D37DD7,2019-01-10 10:26:42,buy,5000,25.0
37369273,2021-01-24 16:17:27,buy,2000,5.0
463DE736,2019-08-14 13:21:47,buy,4500,15.0
1EFAB85A,2023-01-29 21:07:23,redeem,-4400,0.0
9EDC30FF,2019-02-04 01:18:23,buy,200,0.15384615384615385
161413EB,2023-08-08 11:12:11,redeem,-5300,0.0
6D4A32B4,2019-06-01 10:13:02,buy,200,0.1
F6A304F3,2019-09-27 19:40:34,buy,9100,8.272727272727273
6516479A,2021-08-20 15:13:34,gift,200,0.6666666666666666
351FD0E1,2019-10-31 08:56:28,buy,4100,2.1578947368421053
DAA7E881,2023-02-04 04:19:09,gift,10000,5.2631578947368425
7A212217,2021-04-03 08:30:28,gift,9100,30.333333333333332
08A4983F,2019-01-30 06:41:14,buy,1300,1.1818181818181819
651B28B4,2023-05-27 02:45:50,gift,7400,10.571428571428571
BD819C4A,,,,
929E5BA6,2022-10-23 09:03:42,buy,400,4.0
2C072F82,2020-02-27 23:49:20,buy,5300,13.25
B535A8A9,2022-01-14 01:00:49,gift,6500,8.125
2C072F82,2023-03-01 07:49:31,redeem,-8500,0.0
18B016AB,2021-07-24 11:46:09,redeem,-6600,0.0
E54CB06C,2020-06-12 13:26:40,gift,5000,10.0
924B58F2,2022-02-24 01:39:40,buy,7200,10.285714285714286
7260F828,2022-04-15 22:59:19,buy,5000,2.5
91956084,2020-03-22 05:36:20,gift,8300,4.368421052631579
1C317D52,2021-01-30 03:36:02,gift,9100,22.75
1073F799,2022-04-10 04:31:44,gift,100,0.05
E35B1925,2021-11-15 08:42:47,redeem,-2200,0.0
0187D272,2021-04-07 03:37:10,gift,9100,7.583333333333333
417E93CA,2021-12-23 07:28:49,gift,3200,4.0
6E79C6B1,2020-10-14 17:29:47,gift,8900,12.714285714285714
EFF1A71F,2022-11-26 04:25:48,buy,9900,14.142857142857142
01453339,2020-07-17 23:22:51,redeem,-10000,0.0
613AC741,2020-10-23 20:01:41,gift,8800,5.866666666666666
2E18E256,2021-10-18 08:42:48,redeem,-4800,0.0
6901D946,2019-02-08 13:21:21,redeem,-3100,0.0
5A283220,2023-12-04 12:39:48,buy,8700,17.4
963D3242,2019-11-21 02:33:57,gift,8900,8.9
DD5DB310,2022-01-19 14:20:53,redeem,-2700,0.0
97094FB3,2020-08-18 09:48:19,redeem,-500,0.0
D1218926,,,,
05B5307E,2023-10-05 09:13:20,redeem,-1200,0.0
89065792,2022-09-03 17:21:12,redeem,-100,0.0
FB65DE77,2023-11-11 08:47:54,redeem,-4600,0.0
4534B5EA,2022-08-05 07:56:34,redeem,-2400,0.0
B7CD4387,2023-02-19 20:30:44,buy,8900,8.9
2267EAF6,2022-01-01 01:40:41,buy,5600,3.111111111111111
E94CEF81,2022-04-20 10:27:47,gift,2900,3.2222222222222223
9A8CF363,2020-08-22 09:01:53,redeem,-7000,0.0
01453339,2019-04-02 04:31:01,gift,8300,9.222222222222221
978B8445,2020-09-24 12:53:54,redeem,-3700,0.0
C137C2FF,2022-01-31 08:34:22,buy,3700,5.285714285714286
66EB5B9B,2021-12-18 05:48:42,buy,7400,6.7272727272727275
57C0E46F,2022-02-12 16:10:45,gift,9600,5.052631578947368
A386D3CD,2023-10-09 00:07:37,redeem,-6300,0.0
D418F68B,2019-05-26 18:55:32,redeem,-2200,0.0
D6707AE8,2021-08-02 15:36:14,redeem,-100,0.0
A67C5D0B,2020-08-31 01:55:10,redeem,-6200,0.0
9AB17EC4,2021-03-16 19:06:46,redeem,-8900,0.0
A953FF4C,2023-02-15 00:17:56,gift,3100,1.7222222222222223
768354DA,2019-05-24 08:03:01,gift,6600,4.125
448D5718,2020-01-30 23:58:21,gift,8000,5.714285714285714
F3290AB8,2019-03-10 00:09:45,redeem,-4400,0.0
471193DA,2021-08-28 10:26:37,redeem,-4700,0.0
1709DECC,,,,
C14477EB,2020-03-08 20:04:29,redeem,-5300,0.0
4B8E6516,2019-12-21 23:42:15,redeem,-9000,0.0
23C27BA9,2022-04-26 16:34:56,redeem,-8600,0.0
4534B5EA,2020-09-15 19:20:54,buy,400,0.3076923076923077
A4CB5752,2023-10-02 00:31:45,buy,2800,14.0
DBAC9005,2023-01-30 17:37:16,gift,9500,7.3076923076923075
AD327A55,2023-04-13 21:30:28,redeem,-4700,0.0
51220C27,2019-05-02 09:42:42,buy,2100,2.625
C137C2FF,2022-02-14 20:00:03,gift,9700,16.166666666666668
E52F74C5,2022-07-31 17:57:45,redeem,-5700,0.0
2C0999B5,2023-04-18 00:24:29,buy,7400,4.625
8B1C7BD4,2022-04-20 11:15:00,redeem,-8300,0.0
27B21FFF,2019-09-17 08:14:59,buy,5000,6.25
DED0B142,2023-07-16 20:27:38,buy,2300,3.2857142857142856
2C36A32B,2020-07-08 18:05:50,redeem,-8700,0.0
98784DEE,2021-07-08 13:55:33,redeem,-9700,0.0
21A144A2,2023-11-24 03:20:53,redeem,-7700,0.0
CFC1F999,2023-06-04 19:54:12,buy,9800,7.538461538461538
A890C0D2,2023-08-15 21:39:42,redeem,-9800,0.0
2B03FF77,2021-09-11 17:33:10,buy,4400,3.3846153846153846
9D4E1190,2022-09-17 08:48:20,buy,1800,1.2857142857142858
FEF48449,2020-06-09 21:16:11,gift,8600,5.733333333333333
5D72524D,2022-05-31 08:31:28,redeem,-8700,0.0
C39173E8,2020-09-19 23:05:25,redeem,-3300,0.0
B5BFC196,2021-04-06 13:10:34,redeem,-900,0.0
76E2F87F,2022-12-06 22:04:38,buy,2600,5.2
11FFFCC0,2022-04-04 13:07:23,gift,6300,15.75
B64AE676,2019-03-08 12:18:28,buy,6800,68.0
51220C27,2021-03-15 05:37:04,gift,6700,6.090909090909091
FB65DE77,2020-08-17 15:50:40,gift,8200,7.454545454545454
F5601A96,2020-06-18 00:46:14,buy,4700,3.1333333333333333
6ECF48ED,2019-03-29 01:00:43,redeem,-1400,0.0
B4FD82C4,2020-03-02 15:40:16,redeem,-8500,0.0
4534B5EA,2022-12-05 15:51:06,redeem,-7800,0.0
0C29817B,2021-10-15 21:28:18,gift,5600,2.8
76F0942D,2021-04-12 00:29:56,gift,6400,3.3684210526315788
F2D14938,2023-08-31 15:57:04,buy,1800,1.2
44C3D051,2019-01-30 00:51:00,buy,3400,1.8888888888888888
B2B42190,2023-07-22 11:14:58,redeem,-9700,0.0
2353666B,2020-08-26 22:31:17,gift,100,0.1111111111111111
CB68236B,2020-09-20 18:20:32,gift,2300,1.7692307692307692
6E597620,2020-03-13 22:30:15,redeem,-8300,0.0
6A4B1E51,2019-11-17 04:39:18,redeem,-9400,0.0
464459E9,2019-09-19 14:22:40,buy,2100,1.1666666666666667
465E51CE,2021-07-18 20:48:49,gift,900,0.8181818181818182
52793EA2,2021-12-31 09:18:43,buy,7600,6.333333333333333
A7677625,2023-02-15 07:21:36,buy,8000,40.0
E085BF23,2022-03-09 00:53:24,redeem,-9500,0.0
1F89BD35,2019-06-07 06:34:56,redeem,-1600,0.0
45F4AB79,2022-12-26 13:47:41,buy,2500,1.5625
BA621B28,2023-05-11 15:03:04,buy,1000,0.5555555555555556
4D9054B3,2021-04-20 11:06:07,gift,4000,2.5
DE82F6BF,2021-05-06 04:39:48,gift,1100,1.5714285714285714
F9832B8B,2021-02-14 01:59:16,gift,9800,98.0
3D7351AC,2023-05-18 18:27:33,redeem,-5700,0.0
5070AC76,2021-01-22 18:46:12,buy,4900,5.444444444444445
FEF48449,2023-02-20 22:24:35,gift,1500,3.0
957E5B61,2022-10-14 16:19:15,buy,3300,11.0
2954F84A,2020-12-30 17:36:07,buy,100,0.07142857142857142
C8D1B3A8,2021-07-01 06:35:10,redeem,-8200,0.0
E9C8343F,2021-01-21 20:47:20,gift,10000,6.25
9E0EDB10,2020-08-17 09:20:18,buy,5000,12.5
3D938BD4,2022-11-08 01:42:13,redeem,-1600,0.0
8B1C7BD4,2022-12-19 01:14:55,redeem,-6800,0.0
B7CD4387,2019-10-18 06:09:39,redeem,-1300,0.0
B9D9FC20,2022-09-10 02:32:17,buy,4200,10.5
AD432A5B,2021-12-25 20:09:47,gift,3700,6.166666666666667
1FDE7F23,2023-12-23 03:30:39,buy,8000,16.0
92F2C52C,2019-01-07 01:54:00,redeem,-7900,0.0
92222EBC,2021-07-11 03:29:37,gift,9400,15.666666666666666
190F7BF0,2023-05-21 01:12:53,redeem,-5000,0.0
0D4E6965,2022-01-01 21:26:55,gift,3500,7.0
4D2420BF,2022-01-02 14:27:55,gift,2800,1.75
B07E38B7,2021-02-27 04:06:19,buy,7800,19.5
C8D1B3A8,2022-08-16 02:10:40,gift,8700,8.7
C137C2FF,2021-01-04 17:33:21,redeem,-1000,0.0
F2D93C59,2020-08-23 00:57:01,buy,4200,3.8181818181818183
EF1723B6,2021-01-29 20:19:38,buy,4800,12.0
E3BA7DE1,2022-12-23 05:40:25,buy,3400,11.333333333333334
B9EF12A3,2019-11-19 03:13:01,redeem,-7100,0.0
96E9CB29,2019-05-24 04:36:50,buy,9500,5.277777777777778
08E0A13C,2022-10-03 03:48:32,redeem,-4900,0.0
69590696,2023-05-20 00:10:22,redeem,-800,0.0
90912664,2019-05-03 08:03:03,redeem,-7300,0.0
161B54F9,2022-08-28 08:31:43,buy,5200,2.6
2567D20E,2022-09-09 15:40:51,gift,9900,7.071428571428571
1B7CE396,2022-09-22 05:41:30,buy,5800,6.444444444444445
27CF38C3,2019-05-05 20:31:06,buy,200,0.16666666666666666
9A4A5C1B,2021-11-19 20:45:10,redeem,-9700,0.0
DBFDAC67,,,,
73CDC6F0,2022-12-13 23:46:22,buy,8400,12.0
A386D3CD,2022-04-16 19:45:51,redeem,-1600,0.0
92DC309C,2020-01-14 14:52:27,redeem,-5400,0.0
16C09944,2023-11-04 04:04:17,gift,5800,3.2222222222222223
1381FE46,2019-08-16 02:02:58,buy,9100,18.2
8B1C7BD4,2020-10-08 19:17:26,redeem,-7700,0.0
EF1723B6,2020-06-18 06:52:28,gift,5100,7.285714285714286
85E30144,2019-11-19 14:04:43,gift,2900,1.45
E795FA5A,2023-06-13 11:37:47,redeem,-2700,0.0
A7A8B5E3,2020-06-21 07:13:44,gift,500,0.2631578947368421
F1C4ED3D,2022-07-20 01:20:59,gift,6000,60.0
C4782977,2019-03-31 15:07:59,gift,1400,0.7777777777777778
3171B45B,2021-02-03 12:08:39,buy,8500,28.333333333333332
FC403EBF,2020-10-19 12:52:49,gift,1900,6.333333333333333
07B9F61A,2019-09-16 07:14:13,gift,800,0.5714285714285714
85E30144,2020-01-11 13:43:55,buy,9300,10.333333333333334
E9D6B9F0,2019-03-14 09:42:41,buy,4000,4.444444444444445
64E9B0BF,2023-05-31 19:19:43,gift,1200,0.6
83267BAF,2023-07-13 03:44:46,gift,4600,4.6
1927CB23,2022-03-11 07:02:03,buy,2200,2.4444444444444446
97094FB3,2020-09-14 06:53:07,buy,2000,1.25
B8C5C96C,2020-08-06 01:56:06,redeem,-2900,0.0
10920EE0,2023-01-05 19:29:26,buy,6000,12.0
FC107804,2023-01-16 08:49:22,buy,2600,1.5294117647058822
4310B742,2021-05-20 09:30:24,buy,3400,2.125
9E0EDB10,2019-08-10 21:36:20,gift,7600,5.066666666666666
F2C2DCB3,,,,
FB341532,2023-07-03 07:35:52,redeem,-7600,0.0
B4C5249A,2023-08-03 14:18:03,redeem,-7900,0.0
1F08B1E5,2023-07-26 05:15:59,gift,2400,1.6
E2CDD6A3,2019-04-22 08:49:27,redeem,-3300,0.0
BD1411E5,2022-09-05 11:40:05,redeem,-4700,0.0
8F55E5FD,2020-09-06 20:08:57,redeem,-8600,0.0
EECCE614,2022-10-27 12:16:40,gift,9900,12.375
A340F4CF,2020-08-18 02:44:28,buy,2300,1.6428571428571428
E6B53130,2020-05-08 12:45:18,redeem,-4300,0.0
9EDC30FF,2019-06-12 09:06:51,buy,3900,2.0526315789473686
9AB17EC4,2019-02-19 22:07:48,gift,9200,5.111111111111111
E4452036,2023-09-03 20:07:39,redeem,-2600,0.0
4EA76215,2019-11-24 21:42:51,redeem,-9000,0.0
3A0101FA,2022-11-12 18:26:04,buy,8800,4.4
FE2DE344,2019-12-26 06:13:39,gift,7500,4.166666666666667
1110BA8F,2023-04-28 14:08:49,redeem,-4400,0.0
CFC1F999,2019-09-28 04:20:29,redeem,-9100,0.0
4A165820,2019-02-21 04:44:56,gift,5000,4.545454545454546
24B5A6A9,2021-03-16 04:41:03,gift,8600,7.166666666666667
21A144A2,2022-02-25 05:05:18,gift,3300,8.25
0528DF3C,2023-09-19 04:43:54,redeem,-10000,0.0
46FF496E,2022-11-27 12:04:57,buy,1700,3.4
68415BA5,2023-05-17 17:24:59,buy,400,0.26666666666666666
4DE9299A,2020-04-14 11:22:58,redeem,-3300,0.0
DAA80BF4,2022-02-04 21:56:55,buy,5800,3.625
7A60A5D5,2019-09-29 00:30:36,redeem,-9300,0.0
3171B45B,2022-01-23 21:15:30,redeem,-3000,0.0
0D1EA833,,,,
B9D9FC20,2023-08-29 06:40:03,gift,1500,1.25
82ECA241,2019-07-20 22:27:59,gift,8500,5.3125
B3D37DD7,2019-03-03 05:32:05,buy,6000,3.0
1073F799,2022-08-19 14:11:02,redeem,-8500,0.0
8F686B10,2020-05-27 08:42:50,buy,8100,5.0625
448D5718,2020-07-18 00:34:40,buy,7600,7.6
6112E252,2021-01-05 15:58:50,redeem,-4100,0.0
44D517B6,2021-03-25 10:20:58,gift,1300,0.8666666666666667
3359DB1E,2020-04-08 15:52:25,redeem,-9300,0.0
DE82F6BF,2021-10-09 05:48:06,buy,3700,4.111111111111111
CB819F1C,2022-07-06 03:04:26,buy,4100,5.125
5BF3A917,2023-05-13 21:05:26,buy,4800,2.823529411764706
26DC22C7,2020-01-20 07:57:44,gift,6700,5.153846153846154
5AC9489D,2021-03-20 01:18:46,buy,8200,13.666666666666666
E35B1925,2021-11-08 23:50:53,gift,9300,5.470588235294118
7E51502C,2020-06-07 08:45:00,buy,1000,0.7142857142857143
7FF5DF2A,2021-05-13 00:32:40,buy,3500,17.5
3CB06B20,2019-02-07 03:58:35,buy,8400,7.0
2F35C7DB,2020-09-24 05:44:23,redeem,-2200,0.0
A0C87EEA,2023-09-09 02:39:40,buy,6400,16.0
AB16C2F8,2019-03-29 03:23:38,redeem,-7900,0.0
B0B0BAC1,2020-08-21 19:35:26,buy,7400,4.933333333333334
FD3C6F70,2023-07-17 06:56:02,buy,5000,8.333333333333334
1073F799,2021-12-18 07:03:25,buy,3800,2.375
FEF59336,2022-02-19 03:16:29,redeem,-3200,0.0
161413EB,2019-03-12 22:33:07,redeem,-3700,0.0
57C0E46F,2023-09-06 05:59:33,gift,4600,2.4210526315789473
1A2743D1,2023-01-27 19:07:29,redeem,-6500,0.0
7F4F6921,2020-10-31 04:35:28,redeem,-8200,0.0
A67C5D0B,2023-07-27 11:45:46,redeem,-5600,0.0
B1C7B593,2020-07-28 09:54:25,gift,6100,8.714285714285714
E9C8343F,2020-03-19 11:41:45,gift,100,0.05
1DAB7B91,2022-11-03 21:29:04,gift,7800,39.0
27CF38C3,2019-04-08 03:28:59,buy,3300,11.0
97179360,2020-11-05 08:56:56,buy,7500,18.75
96E9CB29,2019-01-13 04:05:44,redeem,-1800,0.0
84C7F4C5,2019-01-27 00:51:52,redeem,-3700,0.0
6FFE1856,2020-12-24 05:01:36,gift,2300,4.6
C4033DAA,2021-05-30 16:34:44,gift,2600,1.7333333333333334
07B9F61A,2019-06-11 18:46:32,buy,5900,5.9
DD2AF5D6,2019-02-15 04:50:21,gift,2200,2.4444444444444446
141B3B78,2022-03-11 19:06:51,buy,4200,3.8181818181818183
28608FB4,2021-08-21 15:10:07,buy,2800,1.4736842105263157
FF61C539,2019-05-11 04:22:11,buy,5700,3.5625
2B03FF77,2022-10-17 02:31:04,redeem,-6700,0.0
FC403EBF,2022-05-01 01:58:56,gift,1600,0.8
7895717C,2020-07-14 10:23:45,gift,1900,6.333333333333333
622AD67A,2021-05-26 00:27:33,gift,9400,7.833333333333333
1212ED34,2022-09-16 16:09:34,buy,1700,1.0625
B3D37DD7,2019-05-20 20:30:27,buy,3700,12.333333333333334
84739892,2022-11-03 23:28:58,redeem,-5300,0.0
353ACD20,2022-08-16 04:35:13,redeem,-1800,0.0
303F985D,2022-02-02 08:44:12,gift,1700,4.25
7A212217,2019-07-31 01:33:19,gift,7500,5.0
66EB5B9B,2021-10-01 21:20:56,gift,1500,3.0
C2B22222,2023-01-13 03:07:55,buy,5100,2.8333333333333335
E5AB8A9B,2022-01-31 15:54:23,redeem,-7400,0.0
B5110806,2023-08-29 11:49:28,gift,8700,12.428571428571429
68363811,2019-09-20 03:32:32,buy,6200,15.5
6D4A32B4,2022-11-15 19:37:25,gift,4000,2.0
3201F9AB,2022-12-09 13:36:06,gift,8400,10.5
E4452036,2019-10-27 15:17:04,redeem,-8100,0.0
1A35E703,2022-06-11 22:25:50,gift,9200,15.333333333333334
B9EF12A3,2020-11-06 12:02:16,gift,5500,6.875
448D5718,2022-07-17 07:02:47,gift,10000,7.142857142857143
0E78F618,2021-08-07 19:45:18,gift,900,0.6428571428571429
4883B10C,2019-07-21 22:42:17,buy,5300,4.076923076923077
A3BD3DA4,2022-03-08 07:46:55,buy,200,0.3333333333333333
E3B54487,2023-03-27 19:36:35,gift,3600,2.0
FE2DE344,2021-10-17 16:50:55,redeem,-8100,0.0
0EF042B8,2020-07-30 06:45:32,gift,4800,4.363636363636363
4DE9299A,2019-11-09 11:50:34,buy,4400,5.5
523E061D,,,,
B38E6D8B,,,,
E085BF23,2022-11-08 21:13:02,gift,3600,2.5714285714285716
74508396,2019-05-19 15:25:44,gift,300,0.1875
E6B4C4D3,2022-10-20 08:12:46,gift,3300,1.736842105263158
56BA6C12,2020-02-14 10:56:27,gift,2100,4.2
38CEE901,,,,
AF5E9154,2021-10-11 11:27:03,redeem,-9400,0.0
CFC1F999,2021-02-12 07:53:59,buy,5100,3.923076923076923
FEF48449,2023-11-26 11:33:57,buy,700,2.3333333333333335
A4CB5752,2021-01-09 07:09:39,buy,5100,3.1875
DD5DB310,2022-03-16 20:09:38,buy,6700,16.75
CDD60B59,2020-09-11 10:33:29,gift,1600,0.8
E7B82148,2019-02-02 02:06:47,gift,4600,3.5384615384615383
F7866290,2023-05-11 23:23:55,gift,8200,5.857142857142857
E74A8802,2020-06-19 21:44:23,buy,7000,70.0
F93317B3,2020-06-10 16:06:42,buy,5000,7.142857142857143
A9C695E1,2020-05-16 09:11:44,gift,5900,11.8
277E334F,2023-02-02 01:58:33,redeem,-7900,0.0
5DBF591A,2019-07-20 09:50:24,buy,3300,3.6666666666666665
02681B5A,2020-03-13 21:39:45,gift,9000,12.857142857142858
26F93FEC,2020-07-15 12:42:05,redeem,-8100,0.0
7A92DB76,2020-05-12 15:39:02,buy,8400,4.421052631578948
161413EB,2020-12-12 22:38:40,buy,4700,6.714285714285714
52490EEA,2019-04-25 11:56:09,redeem,-4200,0.0
41FFB247,2019-06-13 03:50:56,buy,4100,2.5625
76E2F87F,2023-10-29 06:25:55,buy,2900,3.2222222222222223
E6477E2E,2019-05-02 04:01:06,redeem,-1800,0.0
8B1C7BD4,2022-05-12 10:15:46,buy,1900,2.7142857142857144
82ECA241,2023-11-23 14:32:10,gift,6700,9.571428571428571
F7866290,2022-02-23 05:37:43,redeem,-1300,0.0
24F81CF0,2019-05-05 16:31:49,gift,4100,20.5
A5D378FA,2020-01-18 10:40:27,redeem,-5900,0.0
5070AC76,2019-03-15 13:52:09,redeem,-3300,0.0
4A2BC2EF,2020-02-12 07:46:20,gift,9300,6.2
FBE7D522,2019-09-25 09:40:24,buy,4100,4.555555555555555
E21B9BEC,2020-05-23 15:51:04,redeem,-1800,0.0
CA003BB6,2020-09-20 06:23:20,redeem,-9000,0.0
B71E1604,2023-12-07 18:20:45,redeem,-9300,0.0
B1340F91,2019-12-07 22:16:17,buy,7100,7.1
B9EF12A3,2022-10-17 05:24:34,gift,3600,2.25
E4452036,2023-07-18 07:27:13,gift,6000,60.0
5EEE0B55,2021-03-25 04:16:43,buy,7700,4.529411764705882
94BD686A,2023-07-25 17:05:49,gift,8000,16.0
A9C695E1,2021-08-10 02:33:17,redeem,-1200,0.0
16734236,2019-02-25 00:17:33,buy,2500,5.0
277E334F,2023-06-14 00:10:15,gift,8400,6.0
73CDC6F0,2020-11-06 11:46:53,redeem,-7200,0.0
28608FB4,2019-05-23 03:25:19,gift,6900,7.666666666666667
03B0B763,2020-06-16 11:10:31,gift,5600,18.666666666666668
1CA01C8A,2022-03-20 10:41:02,buy,3700,9.25
77509E1F,2020-02-18 23:09:34,redeem,-9500,0.0
4534B5EA,2023-07-09 07:55:42,buy,5000,12.5
5028CA60,2021-12-27 05:22:08,buy,7100,3.736842105263158
CDD60B59,2020-05-13 00:15:39,gift,4400,4.888888888888889
6D305972,2023-08-01 19:40:04,gift,5200,4.7272727272727275
2FFF4D14,2022-08-28 11:59:06,gift,2100,2.3333333333333335
448D5718,2022-05-10 09:51:31,buy,5600,5.6
EDBD5B25,2019-08-12 11:26:31,buy,4100,20.5
E9C8343F,2020-10-30 22:44:33,gift,8200,41.0
284525AD,2019-03-06 06:30:52,gift,100,0.125
97B5B18F,2022-05-02 01:53:25,gift,10000,10.0
2172753D,2020-10-17 12:51:33,redeem,-7100,0.0
F04010D8,2021-07-08 18:53:19,redeem,-1800,0.0
5E73E275,2022-01-25 12:48:12,buy,6900,5.3076923076923075
DD5DB310,2021-04-01 17:39:22,gift,8400,6.0
37235383,2023-08-10 20:55:55,redeem,-6000,0.0
CDD60B59,2023-11-27 09:12:52,buy,2700,1.4210526315789473
F74FC69A,2021-04-14 18:09:24,gift,7500,3.75
E2CDD6A3,2020-03-21 03:47:08,redeem,-9300,0.0
4C6EE90F,2019-08-11 23:12:37,redeem,-9500,0.0
924B58F2,2020-02-14 07:31:51,gift,2900,7.25
18728712,2020-03-26 15:05:53,redeem,-100,0.0
98784DEE,2021-12-14 05:03:52,buy,8900,89.0
3370E1E8,2022-11-10 05:48:26,gift,6200,5.636363636363637
5D72524D,2019-08-06 17:42:28,gift,8000,6.666666666666667
32BBD70C,2020-01-28 10:21:36,buy,900,0.9
A8C7B13C,2022-09-04 08:10:14,gift,3900,2.0526315789473686
E71F95FD,2022-10-10 22:39:29,gift,2500,1.4705882352941178
23C27BA9,2023-06-09 00:52:15,buy,3700,3.0833333333333335
691025E4,2021-01-01 16:36:42,gift,6000,15.0
EC3BDD69,2021-09-29 13:09:06,buy,4400,2.2
13A0FF53,2019-01-26 21:07:30,buy,2100,1.5
082880EA,2019-03-08 07:45:44,gift,9000,8.181818181818182
CCF84A75,2019-03-02 15:27:01,gift,4500,2.6470588235294117
331B6148,2019-02-23 13:52:39,redeem,-9700,0.0
A4CB5752,2019-10-01 13:27:25,buy,7900,5.266666666666667
2567D20E,2021-03-13 20:48:34,buy,3800,3.1666666666666665
9B3D79B6,2023-03-23 12:12:55,redeem,-9200,0.0
BBB600FB,2021-09-22 07:10:20,gift,3200,16.0
6902D348,2021-02-02 19:59:05,redeem,-4100,0.0
0EF042B8,2022-07-15 11:09:22,redeem,-3600,0.0
417E93CA,2023-08-10 08:51:25,buy,8800,29.333333333333332
C8D1B3A8,2021-07-07 21:53:58,gift,4100,2.1578947368421053
FB7088C8,2023-10-15 05:09:14,buy,8800,4.631578947368421
EE40BE08,2022-02-10 03:13:39,buy,1300,2.1666666666666665
C6FC47DF,2022-02-28 01:24:41,gift,5300,10.6
B6FDEFF3,2021-10-07 03:48:19,redeem,-300,0.0
E6B53130,2022-06-13 07:31:32,gift,8100,10.125
D41D8FF1,2019-07-19 00:57:22,buy,6100,3.388888888888889
835B9FED,2022-10-17 03:10:49,redeem,-9100,0.0
25CFE961,2019-12-11 06:19:56,buy,1600,1.2307692307692308
F6A304F3,2021-06-15 10:40:56,buy,6400,16.0
7C540EFD,2019-11-21 19:07:00,redeem,-6600,0.0
DBAC9005,2020-11-25 08:03:48,gift,5400,54.0
F3290AB8,2022-05-26 23:00:04,gift,3900,4.333333333333333
F44DBBBC,2020-07-14 04:11:12,gift,9300,4.894736842105263
D36D8896,2022-10-05 12:08:50,gift,4200,42.0
4D9054B3,2023-03-01 08:05:52,gift,1000,0.9090909090909091
F7866290,2022-03-18 10:49:37,redeem,-3900,0.0
B049C561,2022-09-26 12:28:38,buy,3600,6.0
3E929A46,2023-04-15 12:40:05,buy,7800,39.0
AD432A5B,2021-10-11 05:58:32,gift,6600,33.0
66683483,,,,
492A0AFA,2023-07-02 10:52:22,redeem,-10000,0.0
35DE8E3A,2022-04-08 22:45:01,redeem,-2800,0.0
32BBD70C,2020-09-16 06:28:00,buy,6500,65.0
